0.000000000000000000e+00,1.131602322836572794e-03,3.522893999858046216e-03,6.576181639910016856e-03,1.002452101847262772e-02,1.324377814540619695e-02,1.642008630443663603e-02,2.005589983493714923e-02,2.326862020389343019e-02,2.649953799793407574e-02,2.972588711465819905e-02,3.263643762321414427e-02,3.539562698384240980e-02,3.979489203792676427e-02,4.255578677181175856e-02,4.637521060338403028e-02,4.908327486249612626e-02,5.080959019627188933e-02,5.334695075315483426e-02,5.664854747524218637e-02,6.024257656062458055e-02,6.432701873319690566e-02,6.954247880110711599e-02,7.387154407939738876e-02,7.899187706612538495e-02,8.657314316745237659e-02,9.510187780474471664e-02,1.056808175073896960e-01,1.205786543980690434e-01,1.395651329999250678e-01,1.535482646238412741e-01,1.536738491875141444e-01,1.508329304961384676e-01,1.475531406638081466e-01,1.447398207517749391e-01,1.412630512844894048e-01,1.403741992235758296e-01,1.401030214510540217e-01,1.389125982113258162e-01,1.395260775490755334e-01,1.389485232291051697e-01,1.387553816648934846e-01,1.372240338945387716e-01,1.374220489177832294e-01,1.401364675204025412e-01,1.387676701711599014e-01,1.400199724238233856e-01,1.405118023691955542e-01,1.408250584968341323e-01,1.405859833927262381e-01,1.431390274363548709e-01,1.408813146023552565e-01,1.409632848438023833e-01,1.408592445812106853e-01,1.404632192107795052e-01,1.417469575555203587e-01,1.404246363898572492e-01,1.390645333928123839e-01,1.393826136585871456e-01,1.403813594875032988e-01,1.420812019227858936e-01,1.402904573307695024e-01,1.397783537425806855e-01,1.376141877966346738e-01,1.371364595257642538e-01,1.392556339986864011e-01,1.383530805561581090e-01,1.392872734880616359e-01,1.423904726351503391e-01,1.410954082444255409e-01,1.417713294829704707e-01,1.424305377390217842e-01,1.427366308190914090e-01,1.429272947897618218e-01,1.391898331506392084e-01,1.390783721764656811e-01,1.391592902198488524e-01,1.373133945060741601e-01,1.379485018582687905e-01,1.409046726377552183e-01
0.000000000000000000e+00,1.074863235357919255e-03,3.465878634562151450e-03,6.512219671119244893e-03,9.870341348994188940e-03,1.325152730423257395e-02,1.656880320047409219e-02,1.994063946376995605e-02,2.279581697847917962e-02,2.654212457841845230e-02,3.011502555782443261e-02,3.270021257518433699e-02,3.599395813033189756e-02,3.805937004992315797e-02,4.071902100153672321e-02,4.407841852702278074e-02,4.787351916409077895e-02,5.063347420755590078e-02,5.316156707374306012e-02,5.718913171305224641e-02,6.119050706192494249e-02,6.414105185809977627e-02,6.835488501614576939e-02,7.437508212442316136e-02,8.078588260844506153e-02,8.841461926953708694e-02,1.006623188110284117e-01,1.130833913035356603e-01,1.306617644668029432e-01,1.444794946064688335e-01,1.520730400277095495e-01,1.529415738440921824e-01,1.514644959568702265e-01,1.468929245725387467e-01,1.424479236022450912e-01,1.414804959251139416e-01,1.407425670405230977e-01,1.414545821228169464e-01,1.416258463173840632e-01,1.428942814471159672e-01,1.437375684708929180e-01,1.441907671717456985e-01,1.413972739571913995e-01,1.402554221041386329e-01,1.410467686973145840e-01,1.408343418537055247e-01,1.407918445469282243e-01,1.406572506221409335e-01,1.412722150346096828e-01,1.426773908239848121e-01,1.432448088573692602e-01,1.414898216489876570e-01,1.407118095073923436e-01,1.389082405008276733e-01,1.391000301978313480e-01,1.385378448183539890e-01,1.420668594899207049e-01,1.420383438966995870e-01,1.399999156488728191e-01,1.416743776469682747e-01,1.406031350195293683e-01,1.406947247787413147e-01,1.428076597957586569e-01,1.431999438266852442e-01,1.437345829174429823e-01,1.427694242013328452e-01,1.401658224054124491e-01,1.393152936584682589e-01,1.416283423054489066e-01,1.401156463573272615e-01,1.417592680472554989e-01,1.409224922147760128e-01,1.399343383432603838e-01,1.392127712582992560e-01,1.416189172069900470e-01,1.421673707345202098e-01,1.428934857466972186e-01,1.429725059764824502e-01,1.430373303698772858e-01,1.411592827311364817e-01
0.000000000000000000e+00,1.010600692232348002e-03,3.268295268450565651e-03,6.196341482621849778e-03,9.256309160286210411e-03,1.277150161293658624e-02,1.634312888872770098e-02,1.968786653844009638e-02,2.326254364477853276e-02,2.699299271767165512e-02,2.989837657202245799e-02,3.337328104670643503e-02,3.646500136871026754e-02,4.018887869151490516e-02,4.260894735004348843e-02,4.551346335060209303e-02,4.823170408820248722e-02,5.043854639471222895e-02,5.419691541544098545e-02,5.685765410927282049e-02,5.918580891059439103e-02,6.337720197117718834e-02,6.818212919155079710e-02,7.346596158698658063e-02,8.108526913605074160e-02,8.854635989330762735e-02,9.847584430565736735e-02,1.118310089105115368e-01,1.318452156469242242e-01,1.485396687293430995e-01,1.515980191871281191e-01,1.504595185690522086e-01,1.454788683570564234e-01,1.421784332342140855e-01,1.398256957134069445e-01,1.389387244583378811e-01,1.393907338599681411e-01,1.368949246604281578e-01,1.373374650994418911e-01,1.360763343606063991e-01,1.360434295070252764e-01,1.377240692931769872e-01,1.378545163027450338e-01,1.399512459743109116e-01,1.413281583907781414e-01,1.411147112145186011e-01,1.425903593417725546e-01,1.401390889367045145e-01,1.424348701175716658e-01,1.439040264909398903e-01,1.417149854756568905e-01,1.418245427467228481e-01,1.439511784853708953e-01,1.446324388494144020e-01,1.440048909433338797e-01,1.441834331703614192e-01,1.445341312761424801e-01,1.446559550376392556e-01,1.457409478718655060e-01,1.461715422734010672e-01,1.461612221714004012e-01,1.439278805440059594e-01,1.433024201819441124e-01,1.406093934463856776e-01,1.420556555485138761e-01,1.415525086671342581e-01,1.410915594026104503e-01,1.433737968536647478e-01,1.433852289181135331e-01,1.422019801584997190e-01,1.416059058674687954e-01,1.400905505914316340e-01,1.429321363422681457e-01,1.440647817778226425e-01,1.421269369656161519e-01,1.412855344567054416e-01,1.393890057217407608e-01,1.408121113670005864e-01,1.390359752314339614e-01,1.407931339689840744e-01
0.000000000000000000e+00,1.081732394819163653e-03,3.478894007095549145e-03,6.378424930660477228e-03,9.598918231309658614e-03,1.277639869291278055e-02,1.643453548184840851e-02,1.971409143821191076e-02,2.340268613729539968e-02,2.634027545555434058e-02,2.977593793868324110e-02,3.335761981381329955e-02,3.650768168759842974e-02,3.853656734536375222e-02,4.180335978791809709e-02,4.481651316142425817e-02,4.790597754160229316e-02,5.038444599154820458e-02,5.329485998888161546e-02,5.645632586279247106e-02,5.990418156152937934e-02,6.310371390528442259e-02,6.857872809034322448e-02,7.298304327367563515e-02,7.963921395523071434e-02,8.638922457077499728e-02,9.464016154663222602e-02,1.078769626321098712e-01,1.246742548269649531e-01,1.456862810742919068e-01,1.565605488878235030e-01,1.554260604404550938e-01,1.534309494577396349e-01,1.499104289356842368e-01,1.490705738377257894e-01,1.453366885206735237e-01,1.450477024600031195e-01,1.422712641197539096e-01,1.405588365009097229e-01,1.394310633257618004e-01,1.405961089872548864e-01,1.403782608400570286e-01,1.414392076475581017e-01,1.433865725783216305e-01,1.425962714339900073e-01,1.436278464156304224e-01,1.419699926596227624e-01,1.411304526589852726e-01,1.407540575078111977e-01,1.418921777968488174e-01,1.399885903453315095e-01,1.404799717906024259e-01,1.410138224437165744e-01,1.412278400260623956e-01,1.401165655128075449e-01,1.391258584860909087e-01,1.394136848003717233e-01,1.394417914320994212e-01,1.405181155050131969e-01,1.413223705268620289e-01,1.404365898091370635e-01,1.425924619721950504e-01,1.443702250323935232e-01,1.435052684815161794e-01,1.424395237240731749e-01,1.418945294421905257e-01,1.395538459938202858e-01,1.367797455490449843e-01,1.414664054007088168e-01,1.423869308254588351e-01,1.422541518956368656e-01,1.410064924263550457e-01,1.415810375620866202e-01,1.404350808530379635e-01,1.395517972416789598e-01,1.404331644024177372e-01,1.416988620459918580e-01,1.409346401997667586e-01,1.413139014688896411e-01,1.420676231659923072e-01
0.000000000000000000e+00,1.394911055572274411e-03,4.180028164563547380e-03,7.515310182850838509e-03,1.097731264693257817e-02,1.454941366838601556e-02,1.801291573804944535e-02,2.131433261310798633e-02,2.468434250573836239e-02,2.774321707343384985e-02,3.025263499595401070e-02,3.393137613639089084e-02,3.699639441696458975e-02,4.009291976169548216e-02,4.225954805670519704e-02,4.560932094169354439e-02,4.907752813157602312e-02,5.232338816781840346e-02,5.634041248838073807e-02,5.887836334418996426e-02,6.284452001476366345e-02,6.649703152494586267e-02,7.120021195946484027e-02,7.583454614580054098e-02,8.148380875915310628e-02,9.038687310786669427e-02,1.020142618823089153e-01,1.182125958459125520e-01,1.393007534220521704e-01,1.525038273460790350e-01,1.545798417742351438e-01,1.543058051072758452e-01,1.506263349476544555e-01,1.470758697372569757e-01,1.445650638978847879e-01,1.419404380840604274e-01,1.411622669724783008e-01,1.388946084727796793e-01,1.407985601501361428e-01,1.397287452773266492e-01,1.401265216644688727e-01,1.408511946830031392e-01,1.390484901278714325e-01,1.399137296358536064e-01,1.383520830906745380e-01,1.412413018473217263e-01,1.389666552245655273e-01,1.396900075382624395e-01,1.418230053755379638e-01,1.428817765831352227e-01,1.415792573394785703e-01,1.422161020531339248e-01,1.422471385612370243e-01,1.434249637730941329e-01,1.423617831509294829e-01,1.417022194949490166e-01,1.417907603829144103e-01,1.410189631391936260e-01,1.426272668153781564e-01,1.433181477493157829e-01,1.443414906330254543e-01,1.430432933946947094e-01,1.441184207647255855e-01,1.427191479368841998e-01,1.438505878837512963e-01,1.437247494155285132e-01,1.423270049562114503e-01,1.416334359007650756e-01,1.395801677264185969e-01,1.406336113239790020e-01,1.427034447187822963e-01,1.430878383620483030e-01,1.428865179596565116e-01,1.406804896579668951e-01,1.382265669696696453e-01,1.379248138051391293e-01,1.382510938069079764e-01,1.411938372910685191e-01,1.401590273325587499e-01,1.418056698236312974e-01
0.000000000000000000e+00,1.056166069075727652e-03,3.436489145872106965e-03,6.325638100972690026e-03,9.571154298130889887e-03,1.303380701070570857e-02,1.629059452570965835e-02,1.943036334615808394e-02,2.259834704786425549e-02,2.578754885789414503e-02,2.955078510996239638e-02,3.317509817047824272e-02,3.662925392308832157e-02,3.966985221228027519e-02,4.273647480186323205e-02,4.492744882496798459e-02,4.802899389709159444e-02,5.079630728759234465e-02,5.498900724627147490e-02,5.876564641112181492e-02,6.300277872892967590e-02,6.702372041191123619e-02,7.127002595068954172e-02,7.661262077227623535e-02,8.322399782368319898e-02,8.863156145277603648e-02,9.828782196007311567e-02,1.136790302310501377e-01,1.339074850040466169e-01,1.480512547549720781e-01,1.536513402014069718e-01,1.515932009608105813e-01,1.467316800044716207e-01,1.445263720273738117e-01,1.440130941955084509e-01,1.409879212310381769e-01,1.403529884455168297e-01,1.394758527623053135e-01,1.413111734320977309e-01,1.455702314235700623e-01,1.448189231473084038e-01,1.443174320340779304e-01,1.421963848064189684e-01,1.422857329267018800e-01,1.433939844337059066e-01,1.438612228484179301e-01,1.436180632952383240e-01,1.430057974479632954e-01,1.433114139107433405e-01,1.433979179131507353e-01,1.451712714739454013e-01,1.445067088112326481e-01,1.437790019291996513e-01,1.406744102545138542e-01,1.434240857973353156e-01,1.447099059231727880e-01,1.430092772436360737e-01,1.417640231442311161e-01,1.456200203165064488e-01,1.431185032610132468e-01,1.415764474233242864e-01,1.412021383431027732e-01,1.379687547912098466e-01,1.395915723977650680e-01,1.429059193338672318e-01,1.428806321013794678e-01,1.447327615424542080e-01,1.436124950301887748e-01,1.419969808964602620e-01,1.418181145537034393e-01,1.420658023326451247e-01,1.398763798122811264e-01,1.387089419251078815e-01,1.382998806602696307e-01,1.370761334971254131e-01,1.360698201852316436e-01,1.391049719405095531e-01,1.372992618379176299e-01,1.358647704777627141e-01,1.381380681409522526e-01
0.000000000000000000e+00,1.035434758879440198e-03,3.417325538045688435e-03,6.283238339247125201e-03,9.481382958021601290e-03,1.277912655040851393e-02,1.623553949717108577e-02,1.951922666853913094e-02,2.273980563611682770e-02,2.603700406280303956e-02,2.949449343781309490e-02,3.259657785014942466e-02,3.573390654413118733e-02,3.862106922549264632e-02,4.167784447092469369e-02,4.430338503815168388e-02,4.711140005590215563e-02,5.063517933075176863e-02,5.276700232430644316e-02,5.620261894632033739e-02,6.020947808686869657e-02,6.330685070691222105e-02,6.809185300363977678e-02,7.227223568937574116e-02,7.707934066954526264e-02,8.618572343431467331e-02,9.578011897584788603e-02,1.088971446438638524e-01,1.278433211955350979e-01,1.455624851936184183e-01,1.545961006140482152e-01,1.524267256764319789e-01,1.498852692862096270e-01,1.455740166551812154e-01,1.413342120930489165e-01,1.385256460333237349e-01,1.419231368012762173e-01,1.385518635512020535e-01,1.404947484877751007e-01,1.399078964782478618e-01,1.410826877430131077e-01,1.401428766197436726e-01,1.407514980498718593e-01,1.411516218375417075e-01,1.404269366275627817e-01,1.403782446975869180e-01,1.388205320336555193e-01,1.399407507138217821e-01,1.435414349161604208e-01,1.407708514748181317e-01,1.390962451370443276e-01,1.389945366778770619e-01,1.402184326849774121e-01,1.412382327150195349e-01,1.419080959873881276e-01,1.422807384034111278e-01,1.426367230710091638e-01,1.409183174206644074e-01,1.421391827399220709e-01,1.401265642911325715e-01,1.402833236810683004e-01,1.428131334903762484e-01,1.440740448550380526e-01,1.461876954556926844e-01,1.467003935534640646e-01,1.467352684151564668e-01,1.458768691891016989e-01,1.430990539023936359e-01,1.411220302723238951e-01,1.397883977296510427e-01,1.367537893526497572e-01,1.361544215053989149e-01,1.372062546828642093e-01,1.374986206787952303e-01,1.387975658375716348e-01,1.390246922570801402e-01,1.391688160553742060e-01,1.381672283968743697e-01,1.383412733695682240e-01,1.379400740056837271e-01
0.000000000000000000e+00,1.108623835053803653e-03,3.617059280589838416e-03,6.557243697527663159e-03,9.836282426240005108e-03,1.348911436190156077e-02,1.645409026540708974e-02,1.992656680131929883e-02,2.360654643893572713e-02,2.675805431652329355e-02,2.967223996942857864e-02,3.258408695662975973e-02,3.523571133631919761e-02,3.810984214440962803e-02,4.112284744286625465e-02,4.320995294151853267e-02,4.716051034132211217e-02,5.066438882269478500e-02,5.386759362005381913e-02,5.787934036281109501e-02,6.128089852604113458e-02,6.478702925362835041e-02,6.883301491506428615e-02,7.571838218609719395e-02,8.206575245747092795e-02,8.914280577124050753e-02,9.957025306338869453e-02,1.145221927079608099e-01,1.339668545079960582e-01,1.512399555568343934e-01,1.553247712998300778e-01,1.548601343937007213e-01,1.518387207246238713e-01,1.465584954156350095e-01,1.456226930465757130e-01,1.443578040839606225e-01,1.422890632664509381e-01,1.410417641327356975e-01,1.404410391344678710e-01,1.439906805979697946e-01,1.417030418427277505e-01,1.429102865413126588e-01,1.416951437096838351e-01,1.412964120835153992e-01,1.435520728319547856e-01,1.441023005996164563e-01,1.442956396011013109e-01,1.425468471738176313e-01,1.404369312388061564e-01,1.431599260154763353e-01,1.436974062901159310e-01,1.437073471463956864e-01,1.422758977597461116e-01,1.381375580157221117e-01,1.380328243781582809e-01,1.358329341297028481e-01,1.366388828225890140e-01,1.358311685939328217e-01,1.375627492121829498e-01,1.350317567082675585e-01,1.362508202534776225e-01,1.384930911087701721e-01,1.399101692646649575e-01,1.387141881645999608e-01,1.405418315800244788e-01,1.394569552950447877e-01,1.375341349093996690e-01,1.372815268524193999e-01,1.370438609062761826e-01,1.378625404840744806e-01,1.389932813209086848e-01,1.401384425690747892e-01,1.395079713148393297e-01,1.390648953121226827e-01,1.388643331120362479e-01,1.415814934771976175e-01,1.395236456453175233e-01,1.425225937453696301e-01,1.459358659379962064e-01,1.465650785992869687e-01
0.000000000000000000e+00,1.111724935332009242e-03,3.626127769981395306e-03,6.659120620997297131e-03,1.005705985967566760e-02,1.341016715226733824e-02,1.693349103085086543e-02,2.007748967992734751e-02,2.322710820588206465e-02,2.607726572385624456e-02,2.965225597110018874e-02,3.265173634643152994e-02,3.522262169185274433e-02,3.827198529148474748e-02,4.123326549733966062e-02,4.346315676642609205e-02,4.596155955205705884e-02,4.995592999959891367e-02,5.380797279223852037e-02,5.774478436813689636e-02,6.195051698554698144e-02,6.434535961476510468e-02,6.918628975083604415e-02,7.467836862003558729e-02,7.964699221085604075e-02,8.606183922589320801e-02,9.740225750632119928e-02,1.145541148617463673e-01,1.343905691260345592e-01,1.491682534747380273e-01,1.523199287717273698e-01,1.508117629574235175e-01,1.472468393696293454e-01,1.449124977042713647e-01,1.443654090305063475e-01,1.456584373441054403e-01,1.436676453475938531e-01,1.418030505283771059e-01,1.407294299848907415e-01,1.392476358986327600e-01,1.410102031272774115e-01,1.427500188233402079e-01,1.417789879077760717e-01,1.439294630651345719e-01,1.449140621587738653e-01,1.416874736200492979e-01,1.429067276638492368e-01,1.428079513816239432e-01,1.453840383766846767e-01,1.429168792987177972e-01,1.431081523010009904e-01,1.431869480658843341e-01,1.433880990637408370e-01,1.423084089072992886e-01,1.413056346855792178e-01,1.411537413305521405e-01,1.398410000215833393e-01,1.379087588704115130e-01,1.381881759227234219e-01,1.399150723759171877e-01,1.397130651725415895e-01,1.418110510585519624e-01,1.426880854947296662e-01,1.396354970657338324e-01,1.404668664231193131e-01,1.396614549320650822e-01,1.388745326639486133e-01,1.386644028905480996e-01,1.398462004825790361e-01,1.413564237205509333e-01,1.421935292547689689e-01,1.407085519811155094e-01,1.437488375769666593e-01,1.421184794634848536e-01,1.441059693369174111e-01,1.440702008250522026e-01,1.427999679660295895e-01,1.455323984229260070e-01,1.440473894424555701e-01,1.427853622217178098e-01
0.000000000000000000e+00,1.116073745796305116e-03,3.565116764518408768e-03,6.589723138496625214e-03,9.713828461144633636e-03,1.308081301214479748e-02,1.658529690609710297e-02,1.983417922672162104e-02,2.371032621064487339e-02,2.734750545186514711e-02,3.031157096357234987e-02,3.297754448881242556e-02,3.588029214727495725e-02,3.849630251219965382e-02,4.188880623847568430e-02,4.523087999709386048e-02,4.785143362034170733e-02,5.056257667976062770e-02,5.382932084045932708e-02,5.670414385403230867e-02,5.973327782823707743e-02,6.265283821057000824e-02,6.687096822879547153e-02,7.126241257416185415e-02,7.734144948503882122e-02,8.369924780331976233e-02,9.329674681608436659e-02,1.035491323517725021e-01,1.213326013818662591e-01,1.395913702213209262e-01,1.504233610375438623e-01,1.500643923785261458e-01,1.502954340515041398e-01,1.476429919420386982e-01,1.444098812038390189e-01,1.437327326540601413e-01,1.430266999934315664e-01,1.423978942084230814e-01,1.427994442221485749e-01,1.419069235519375971e-01,1.435232067019580893e-01,1.431189268946377324e-01,1.446850674404507320e-01,1.423043443356694082e-01,1.430647517316696038e-01,1.433147882003957818e-01,1.452294905727352925e-01,1.452456143364440067e-01,1.415786290718452356e-01,1.418522234581108543e-01,1.429194443280009108e-01,1.423756796523951151e-01,1.432783103390368740e-01,1.413042909990014639e-01,1.435578785152082371e-01,1.408122529890402652e-01,1.398927712940298829e-01,1.397120575860515967e-01,1.392197784224818990e-01,1.395491455003575465e-01,1.432189879379957009e-01,1.435313375166878958e-01,1.421913065166837686e-01,1.419426721100539024e-01,1.395122381214935758e-01,1.434860416846669984e-01,1.425575720348932762e-01,1.430099944426904413e-01,1.428339740342578490e-01,1.437778263532132339e-01,1.458730795078786169e-01,1.430880605200526845e-01,1.403734624446883461e-01,1.377751199665716020e-01,1.368209787269652478e-01,1.363480423717349510e-01,1.363099399806619316e-01,1.372671132547661765e-01,1.395779221596452901e-01,1.389719435066775199e-01
